Il n'y a plus que trois jours () le départ.	正解はavant。jusqu'àは継続的動作を伴う
2003年春季 Un avion militaire américain basé en Allemagne s'est écrasé, ce matin, près de la frontière entre la département des Vosges et celui de la Meurthe-et-Moselle.  Le pilote (   mourir   ) dans l'accident.  Cet avion participait à des exercies de l'OTAN, appelés « Programme de commandement tactique ».	(1) est mort / serait mort
2003年春季 Au moment où l'accident s'est produit, l'appareil (   se diriger   ) vers Épinal.  Une jeune femme (   voir   ) l'avion « virer sur le côté puis tomber à la verticale » avant de s'abîmer « dans une énorme explosion suivie de flammes ».	(2) se dirigeait (3) a vu
2003年春季 L'avion s'est tout d'abord écrasé dans un champ, a rebondi sur une centaine de mètres et pénétré dans un forêt.  Là, il a explosé, en (   projeter   ) des débris sur plusieurs centaines de mètres.  L'accident s'est produit à moins d'un kilomètre du village de Dompaire, qui (   compter   ) 300 habitants.  Heureusement, on n'a déploré aucune victime.	(4) projetant     (5) compte
"2004年春季 (1)	A : Il faudra beaucoup d'efforts pour maintenir la paix. B : Le (     ) de la paix demandra beaucoup d'efforts."	(1) maintien
"2004年春季 (2)	A : On est absolument sûr que cette méthode est efficace. B: L'() de cette méthode ne fait aucun doute."	(2) efficacité
"2004年春季 (3)	A : On peut retirer de l'argent avec cette machine ? B : On peut faire un (     ) avec cette machine ?"	(3) retrait
"2004年春季 (4)	A : Pensez-vous que ce journaliste rapporte objectivement les faits ? B : Croyez-vous à l'( ) des articles de ce journaliste ?"	(4) objectivité  une objectivité 客観性，公平さ  un objet 目的
"2004年春季 (5)	A : Son dernier film sortira au printemps prochain. B : La (     ) de son dernier film est prévue pour le printemps prochain."	(5) sortie
"2004年春季 (1)	A : Elle s'est brûlé la (     ) en buvant du thé trop chaud. B : La latin est une (     ) morte."	langue
"2004年春季 (2)	A : Il a fait une bonne (     ) d'échecs avec ce champion. B : Une (     ) du terrain est réservée aux enfants le samedi."	partie
"2004年春季 (3)	A : Il occupait le (     ) arrière gauche au moment de l'accident. B : Vous êtes prié de venir au (     ) de la société d'ici quinze jours."	siège
"2004年春季 (4)	A : Je veux envoyer ce paquet par avion.  Il contient un (     ) fragile. B : Votre crainte est sans (     )."	object
"2004年春季 (5)	A : Notre compagnie veut (     ) plusieurs spécialistes de la question. B : Vous ne devez pas vous (     ) sans avoir bien réflechi."	engager
"2004年春季 (1)	Il manque le certificat médical : (     ) part cela, le dossier est complet."	à
"2004年春季 (2)	Il n'y a plus que trois jours (     ) le départ."	avant
"2004年春季 (3)	J'ai oublié mon stylo.  Prêtez-moi (     ) quoi écrire."	de
"2004年春季 (4)	Je suis (     ) contact régulier avec mes anciens collègues."	en
"2004年春季 (5)	Louis est très égoïste.  Il n'agit que (     ) intérêt."	par
2004年春季 Samedi dernier, les automobilistes empruntant l'autoroute A11 près de Nantes dans l'ouest de la France ont vu des centaines de billets en euros (   voler   ) au-dessus d'eux et se répandre sur la chaussée.  Beaucoup d'entre eux, en arrêtant leur voiture, (   se mettre    ) à ramasser les billets.  Il a fallu que la police, alertée entre-temps, (   interrompre   ) pendant dix minutes la circulation.  Mais quand les forces de l'ordre sont arrivées sur les lieux, il était déjà trop tard : seulement 3 000 des 100 000 euros dispersés ont été récupérés.	(1) voler     (2) se sont mis     (3) interrompe
2004年春季 Ces billets inattendus provenaient d'un sac en cuir qu'un chef d'entreprise de 42 ans (   oublier   ) sur le toit de sa voiture en reprenant la route après avoir eu une longue conversation sur son téléphone portable.  D'après son affirmation, il (   aller   ) racheter avec cet argent une société qui était en difficulté et dont les 35 emplois étaient menacés.	(4) avait oublié     (5) allait
"2005年春季 (1)	A : Cette salle est trop obscure, je ne peux pas lire. B : L'(     ) de cette salle m'empêche de lire."	(1) obscurité
"2005年春季 (2)	A : Explique-moi plus précisément ! B: Un peu plus de (     ), s'il te plaît !"	(2) précision
"2005年春季 (3)	A : Jacques a confondu la clé de la voiture est celle de la moto B : Jacques a fait une (     ) entre la clé de la voiture et celle de la moto."	(3) confusion
"2005年春季 (4)	A : Je ne comprends pas pourquoi ils ont rompu brutalement. B : J'ignore la raison de leur (     ) brutale."	(4) rupture
"2005年春季 (5)	A : On a monté la côte a duré plusieurs heures. B : La (     ) de la côte a duré plusieurs heures."	(5) montée
"2005年春季 (1)	A : Césarine fait toujours attention à sa (     ). B : La (     ) est occupée.  On rapplellera plus tard."	ligne
"2005年春季 (2)	A : J'ai de bonnes bouteilles en (     ). B : Pierre est assez sympathique, mais il manque souvent de (     )."	réserve
"2005年春季 (3)	A : Jean ne cesse de (     ) les autres à faire des bêtises. B : Les premières dents de mon bébé commencent à (     )."	pousser
"2005年春季 (4)	A : Je ne bois que de l'eau (     ). B : La mer est (     ).  On peut nager sans risque."	plate
"2005年春季 (5)	A : Le temps orageux nous a obligés à (     ) le départ au lendemain. B : Voulez-vous (     ) la chambre en ordre ?"	remettre
"2005年春季	 (1)	Cet article ne s'achète que (     ) douzaine."	par
"2005年春季 (2)	Ils se passionnent toujours (     ) les questions politiques."	pour
"2005年春季 (3)	Même les experts font parfois des erreurs (     ) leurs prévisions."	dans
"2005年春季  (4)	On a échappé (     ) justesse à la guerre."	de
"2005年春季 (5)	Son jugement s'appuie (     ) une expérience très riche en la matière."	sur
2005年春季 Deux policiers du commissariat de Saint-Jean-de-Luz (Pyrénées-Atlantiques) ont été blessés lundi dernier dans un accident de la route (   survenir   ) pendant une course-poursuite dans les environs de Biarritz, a-t-on appris de source policière.	(1) survenu
2005年春季 Les deux fonctionnaires, un homme et une jeune femmes, ( rester ) dans un état critique pendant les 15 heures suivant l'accident, mais leurs jours ne sont plus en danger, selon la méme source.	(2) sont restés
2005年春季 Il semble qu'ils poursuivaient un automobiliste qui (   venir   ) de partir sans payer d'une station-service.  Lors de la course-poursuite, la voiture de police, ayant percuté un véhicule, aurait quitté la route et (   se retourner    ), selon (   lancer   ) des recherches pour retrouver le coupable, mais pour le moment elle dispose de peu d'indices.	(3) venait     (4) se serait retournée     (5) ont lancé   「venir」は「venait」になり、「venait de partir」は「ちょうど出発したばかりの」という意味です。「se retourner」は「se serait retournée」になり、過去の事象を示す条件法過去です。「lancer」は「ont lancé」になり、「les autorités」を主語とする過去形です。
"2006年春季 (1)	A : Je crois qu'il faut supprimer ce poste. B : La (     ) de ce poste me semble nécessaire."	(1) suppression
"2006年春季 (2)	A : La police a arrêté le suspect. B: La police a procédé a l'(     ) du suspect."	(2) arrestation
"2006年春季 (3)	A : Pourquoi est-il si orgueilleux? B : D'où vient son (     )?"	(3) orgueil
"2006年春季 (4)	A : Pour traiter ce genre de problème, on doit être très rigoureux. B : Une grande (     ) est demandée lorsqu'on traite ce genre de problème."	(4) rigueur
"2006年春季 (5)	A : Tu aurais dû agir plus prudemment. B : Pourquoi n'as-tu pas agi avec plus de (     )?"	(5) prudence
"2006年春季 (1)	A : Elle mange trop de (     ) grasses. B : La table des (     ) manque dans ce livre."	matières
"2006年春季 (2)	A : Est-ce que tu n'aurais pas par hasard un peu d'argent (     )? B : La sauce est trop (     ) à mon goût."	liquide
"2006年春季 (3)	A : Il a la peau (     ). B : L'augmentation du chômage a été (     ) l'an dernier."	sensible
"2006年春季 (4)	A : Je vous recommande vraiment ce restaurant.  Le (     ) qualité-prix est excellent. B : L'inspecteur a établi un (     ) sur l'enquête."	rapport
"2006年春季 (5)	A : Les draps étaient (     ), et c'était très agréable. B : J'ai vu cet accident de mes (     ) yeux."	propres
"2006年春季 (1)	Ce roman sera publié (     ) deux volumes."	en
"2006年春季 (2)	Elle n'a pas promené son chien (     ) peur d'attraper froid."	de
"2006年春季 (3)	Le nombre des lecteurs de ce journal diminue (     ) un rythme alarmant."	à
"2006年春季 (4)	Le parc s'étale (     ) plus de 160 000 mètres carrés."	sur
"2006年春季 (5)	Sa femme est partie (     ) ne plus revenir."	pour
2006年春季 C'était le soir du 26 mai.  Trois touristes se sont arrêtées à Grenoble pour dîner dans un restaurant.  Elles attendaient le verre de digestif* (   offrie   ) par le patron en fin de repas.  Le garçon a pris une bouteille, s'est rendu compte qu'elle était vide, et est allé la remplir à la réserve.  Là, il (   se tromper    ) de récipient, et a versé un produit nettoyant dans la bouteille.	(1) offert     (2) s'est trompé
2006年春季 Puis il est retourné servir les clientes qui après avoir bu se sont soudain mises à vomir.  On les (   transferer   ) au centre hospitalier universitaire de Grenoble.  Les médecins ont déclaré qu'elles (   se retablir   ) sans trop tarder.  C'était le deuxième cas d'intoxication à la soude caustique** (苛性ソーダ) dans un restaurant pour le seul moins de mai.	(3) a transférées     (4) se rétabliraient
2006年春季 Treize jours auparavant, deux collègues de travail venus déjeuner dans une pizzeria de Strasbourg (   saisir   ) de violents malaises.  On a découvert de la soude dans l'eau minérale servie à leur table, ce qui a entraîné la fermeture du restaurant.	(5) avaient été saisis   saisir: to take (an illegal product), to capture
une initiation 前置詞	à
2011年秋季 (1) A Ce qu’il dit est extravagant, c’est scandaleux. B On est choqué par l’() de ses propos.	extravagance
2011年秋季 (2)  A Elle a dit tout net son opinion. B Elle s’est exprimée avec ().	netteté
2011年秋季 (3) A Il préfère le football à tous les autres sports. B En matière de sport, sa () va au football.	préférence
2011年秋季 (4) A Le bruit l’a fait sursauter de peur. B Quand il a entendu le bruit, il a eu un () de peur.	sursaut 最後にeいらない！
2011年秋季 (5) A Qui ne voudrait pas prolonger ses vacances ? B La () de ses vacances est un rêve pour tout le monde.	prolongation
2011年秋季 (1) A Agathe fait ses courses dans une grande (). B Mon appartement a une () de 100 mètres carrés.	surface
2011年秋季  (2) A Brice a été arrêté pour avoir fait du () d’armes. B Le () est perturbé sur le boulevard à cause d’un accident.	trafic
2011年秋季 (3) A Elle a repoussé d’un ton () la proposition de son ami. B Laissez le linge sur le balcon jusqu’à ce qu’il soit ().	sec
2011年秋季 (4) A Il a composé un chœur () à mixtes. B Il a eu assez de () pour être élu au premier tour.	voix
2011年秋季 (5) A Je trouve cette caissière pas très (), elle est même désagréable. B Mon portable est vraiment () pour parler avec mes amis.	commode
2011年秋季 (1) Cette semaine, le temps sera variable () quelques averses.	avec
2011年秋季 (2) Mon chien est méchant () l’occasion.	à
2011年秋季 (3) On ne doit pas passer () silence ce crime contre la liberté.	sous
2011年秋季 (4) Tu as raison, du moins () certains côtés.	par
2011年秋季 (5) ( ) l’ensemble, l’oral s’est bien passé.	Dans
2011年秋季 Il est facile de se rendre chez un concessionnaire(代理店) et de repartir avec la voiture de ses rêves à Paris, mais il n’en est pas de même à Pékin, capitale d’un pays où pourtant la production automobile est en pleine croissance. D’ailleurs, en 2010, on (vendre) 18 millions de voitures en Chine. Pékin est ainsi devenue la ville des embouteillages gigantesques. À cause des 800 000 nouvelles immatriculations(車のナンバー) (enregistrer) en 2010, les autorités ont décidé début juillet 2011 de contrôler le nombre des voitures. On ose imaginer qu’il y a aussi une volonté écologique car Pékin est une des villes les plus polluées de la planète.	(1) a vendu (2) enregistrées
